sample_id,split,original_split,dataset_part,scene_name,camera,annotation_file,annotation_record_index,image_path,video_frame,local_class,global_person_id,bbox_x,bbox_y,bbox_w,bbox_h,image_width,image_height,bbox_area,exclusion_reason
aghri_00003806,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,110,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979211_060940260.png,110,08,person_08,218.918,125.245,41.245,81.755,672,376,3371.983,
aghri_00003811,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,115,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979211_728669260.png,115,08,person_08,222.234,126.213,39.383,89.68,672,376,3531.889,
aghri_00003816,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,120,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979212_129456260.png,120,08,person_08,227,128,37,101,672,376,3737,
aghri_00003821,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,125,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979212_730253260.png,125,08,person_08,235.269,124.555,31.487,105.135,672,376,3310.401,
aghri_00003826,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,130,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979213_264555260.png,130,08,person_08,237.485,124.137,32.789,103.969,672,376,3409.009,
aghri_00003831,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,135,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979214_065930260.png,135,08,person_08,237.272,124.864,37.864,98.621,672,376,3734.173,
aghri_00003836,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,140,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979214_399796260.png,140,08,person_08,242.954,122.023,35.023,97.674,672,376,3420.87,
aghri_00003841,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,145,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979214_933931260.png,145,08,person_08,241.404,125.021,34.383,95.575,672,376,3286.183,
aghri_00003846,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,150,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979215_268005260.png,150,08,person_08,241.909,127.547,32.362,92.544,672,376,2994.938,
aghri_00003851,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,155,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979215_868951260.png,155,08,person_08,243.137,130.274,31.242,90.484,672,376,2826.881,
aghri_00003856,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,160,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979216_469822260.png,160,08,person_08,246.399,137.148,28.251,84.852,672,376,2397.181,
aghri_00003861,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,165,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979216_870404260.png,165,08,person_08,249,143,25,79,672,376,1975,
aghri_00003866,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,170,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979217_671662260.png,170,08,person_08,250,147,24,73,672,376,1752,
aghri_00003871,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,175,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979218_139990260.png,175,08,person_08,245.867,151.133,24.689,73.689,672,376,1819.29,
aghri_00003876,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,180,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979218_606578260.png,180,08,person_08,242.636,150.727,24.091,76.273,672,376,1837.479,
aghri_00003881,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,185,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979218_940485260.png,185,08,person_08,240.364,146.939,22.576,80.061,672,376,1807.427,
aghri_00003886,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,190,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979219_408271260.png,190,08,person_08,238.351,146.865,24.135,80.892,672,376,1952.362,
aghri_00003891,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,195,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979219_741804260.png,195,08,person_08,233.936,144.972,26.028,84.046,672,376,2187.513,
aghri_00003896,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,200,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979220_079597260.png,200,08,person_08,230.851,142.201,27.4,86.099,672,376,2359.091,
aghri_00003901,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,205,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979220_409683260.png,205,08,person_08,225.602,137.535,29.732,89.598,672,376,2663.97,
aghri_00003906,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,210,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979221_010550260.png,210,08,person_08,221.733,131.866,30,93.734,672,376,2812.021,
aghri_00003911,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,215,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979221_745916260.png,215,08,person_08,218,123,32,101,672,376,3232,
aghri_00003916,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,220,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979222_079615260.png,220,08,person_08,216,115,30,108,672,376,3240,
aghri_00003921,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,225,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979222_413311260.png,225,08,person_08,208,114,38,110,672,376,4180,
aghri_00003926,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,230,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979222_746709260.png,230,08,person_08,204.214,114,40.524,115.048,672,376,4662.199,
aghri_00003931,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,235,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979223_081641260.png,235,08,person_08,200,114,43,115,672,376,4945,
aghri_00003936,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,240,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979223_414423260.png,240,08,person_08,196.208,107.794,44.069,124.206,672,376,5473.581,
aghri_00003941,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,245,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979223_949130260.png,245,08,person_08,188,99,47,133,672,376,6251,
aghri_00003946,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,250,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979224_550398260.png,250,08,person_08,183.871,97.624,49.753,139.881,672,376,6959.465,
aghri_00003951,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,255,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979225_417796260.png,255,08,person_08,179,98,51,155,672,376,7905,
aghri_00003956,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,260,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979226_352697260.png,260,08,person_08,160,101,53,156,672,376,8268,
aghri_00003961,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,265,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979227_020419260.png,265,08,person_08,160,105,55,162,672,376,8910,
aghri_00003966,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,270,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979227_621414260.png,270,08,person_08,145,90,61,176,672,376,10736,
aghri_00003971,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,275,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979228_155541260.png,275,08,person_08,136.665,91.515,65.546,176.758,672,376,11585.779,
aghri_00003976,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,280,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979228_691673260.png,280,08,person_08,120,96,87,165,672,376,14355,
aghri_00003981,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,285,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979229_090421260.png,285,08,person_08,116,93,85,171,672,376,14535,
aghri_00003986,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,290,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979229_758144260.png,290,08,person_08,114.516,85.606,79.029,179.787,672,376,14208.435,
aghri_00003991,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,295,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979230_092016260.png,295,08,person_08,122.096,88.638,69.175,173.723,672,376,12017.319,
aghri_00003996,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,300,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979230_559528260.png,300,08,person_08,125.564,86.902,65.436,166.007,672,376,10862.771,
aghri_00004001,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,305,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979230_960241260.png,305,08,person_08,131.975,81.657,59.025,148.523,672,376,8766.609,
aghri_00004006,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,310,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979231_361172260.png,310,08,person_08,135.792,81.24,58.102,140.933,672,376,8188.548,
aghri_00004011,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,315,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979232_162329260.png,315,08,person_08,155.067,93.538,64.496,123.967,672,376,7995.327,
aghri_00004016,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,320,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979233_164308260.png,320,08,person_08,162.242,94.967,62.863,127.962,672,376,8044.029,
aghri_00004021,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,325,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979233_565494260.png,325,08,person_08,160.449,89.174,61.551,141.275,672,376,8695.601,
aghri_00004026,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,330,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979234_034809260.png,330,08,person_08,157.696,85.043,64.304,142.652,672,376,9173.156,
aghri_00004031,train,train,dataset_part3,in_straw_3push_diff_mv_11_07_2024_1_label,cam_zed_rgb,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/annotations/cam_zed_rgb_ann.json,335,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_straw_3push_diff_mv_11_07_2024_1_label/sensor_data/cam_zed_rgb/1730979234_499466260.png,335,08,person_08,150.934,81.473,66.011,145.527,672,376,9606.399,
