sample_id,split,original_split,dataset_part,scene_name,camera,annotation_file,annotation_record_index,source_image_path,crop_path,video_frame,local_class,global_person_id,integer_identity_label,bbox_x,bbox_y,bbox_w,bbox_h,crop_width,crop_height
aghri_00004646,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,587,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891161_107684652.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004646_cam_fish_front_f000587.jpg,587,10,person_10,2,247,171.481,25.481,73.038,25,73
aghri_00004651,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,592,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891161_252597443.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004651_cam_fish_front_f000592.jpg,592,10,person_10,2,247,171.319,25.319,73.363,25,73
aghri_00004656,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,597,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891161_370446902.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004656_cam_fish_front_f000597.jpg,597,10,person_10,2,247,171.156,25.156,73.687,25,74
aghri_00004661,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,602,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891161_538881401.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004661_cam_fish_front_f000602.jpg,602,10,person_10,2,247,170.994,24.994,74.012,25,74
aghri_00004666,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,607,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891161_718388905.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004666_cam_fish_front_f000607.jpg,607,10,person_10,2,247.13,170.87,24.739,74.261,25,74
aghri_00004671,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,612,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891161_866969035.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004671_cam_fish_front_f000612.jpg,612,10,person_10,2,247.347,170.653,24.305,74.695,24,75
aghri_00004676,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,617,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891162_059120435.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004676_cam_fish_front_f000617.jpg,617,10,person_10,2,247.565,170.435,23.871,75.129,24,75
aghri_00004681,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,622,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891162_220352925.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004681_cam_fish_front_f000622.jpg,622,10,person_10,2,247.782,170.218,23.436,75.564,23,76
aghri_00004686,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,627,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891162_398761861.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004686_cam_fish_front_f000627.jpg,627,10,person_10,2,248,170,23,76,23,76
aghri_00004691,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,632,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891162_544593160.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004691_cam_fish_front_f000632.jpg,632,10,person_10,2,248.234,170,22.533,76,23,76
aghri_00004696,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,637,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891162_714294501.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004696_cam_fish_front_f000637.jpg,637,10,person_10,2,248.467,170,22.065,76,22,76
aghri_00004701,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,642,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891162_870562551.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004701_cam_fish_front_f000642.jpg,642,10,person_10,2,248.701,170,21.598,76,22,76
aghri_00004706,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,647,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891163_038654988.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004706_cam_fish_front_f000647.jpg,647,10,person_10,2,248.888,170,21.224,76,21,76
aghri_00004711,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,652,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891163_211393499.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004711_cam_fish_front_f000652.jpg,652,10,person_10,2,248.896,170.725,21.207,75.068,21,75
aghri_00004716,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,657,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891163_369211737.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004716_cam_fish_front_f000657.jpg,657,10,person_10,2,248.638,172.536,21.725,72.74,22,73
aghri_00004721,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,662,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891163_542933996.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004721_cam_fish_front_f000662.jpg,662,10,person_10,2,248.379,174.347,22.242,70.411,22,70
aghri_00004726,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,667,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891163_699612620.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004726_cam_fish_front_f000667.jpg,667,10,person_10,2,248.12,176.158,22.76,68.082,23,68
aghri_00004731,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,672,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891163_894112945.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004731_cam_fish_front_f000672.jpg,672,10,person_10,2,248,176.627,23.249,67.621,23,68
aghri_00004736,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,677,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891164_183053017.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004736_cam_fish_front_f000677.jpg,677,10,person_10,2,248,175.695,23.87,69.175,24,69
aghri_00004741,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,682,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891164_359856565.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004741_cam_fish_front_f000682.jpg,682,10,person_10,2,248,174.949,24.367,70.418,24,70
aghri_00004746,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,687,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891164_511391068.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004746_cam_fish_front_f000687.jpg,687,10,person_10,2,248,174.203,25.608,71.19,26,71
aghri_00004751,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,692,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891164_679441611.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004751_cam_fish_front_f000692.jpg,692,10,person_10,2,248,174.456,26.367,70.177,26,70
aghri_00004756,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,697,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891164_837268826.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004756_cam_fish_front_f000697.jpg,697,10,person_10,2,248,174.709,27.127,69.164,27,69
aghri_00004761,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,702,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891165_005202049.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004761_cam_fish_front_f000702.jpg,702,10,person_10,2,248,174.962,27.887,68.151,28,68
aghri_00004766,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,707,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891165_174860986.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004766_cam_fish_front_f000707.jpg,707,10,person_10,2,247.392,175.203,27.797,68.405,28,68
aghri_00004771,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,712,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891165_335097049.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004771_cam_fish_front_f000712.jpg,712,10,person_10,2,246.38,175.54,27.46,69.08,27,69
aghri_00004776,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,717,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891165_491973862.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004776_cam_fish_front_f000717.jpg,717,10,person_10,2,245.367,175.878,27.122,69.755,27,70
aghri_00004781,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,722,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891165_697569928.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004781_cam_fish_front_f000722.jpg,722,10,person_10,2,244.358,176,27,70,27,70
aghri_00004786,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,727,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891165_851973329.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004786_cam_fish_front_f000727.jpg,727,10,person_10,2,243.502,176,27,70,27,70
aghri_00004791,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,732,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891166_016115689.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004791_cam_fish_front_f000732.jpg,732,10,person_10,2,242.432,176,27,70,27,70
aghri_00004796,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,737,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891166_189392205.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004796_cam_fish_front_f000737.jpg,737,10,person_10,2,241.336,176.266,26.734,69.734,27,70
aghri_00004801,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,742,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891166_345427863.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004801_cam_fish_front_f000742.jpg,742,10,person_10,2,240.229,176.708,26.292,69.292,26,69
aghri_00004806,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,747,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891166_511839116.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004806_cam_fish_front_f000747.jpg,747,10,person_10,2,239.123,177.151,25.849,68.849,26,69
aghri_00004811,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,752,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891166_667698605.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004811_cam_fish_front_f000752.jpg,752,10,person_10,2,238.016,177.594,25.406,68.406,25,68
aghri_00004816,train,train,dataset_part3,in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label,cam_fish_front,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/annotations/cam_fish_front_ann.json,757,/media/prabuddhi/Backup2/Updated Dataset_PW/dataset_part3/in_vine_1push_3pick_1carry_diff_st_ly_11_06_2024_3_label/sensor_data/cam_fish_front/1730891166_841095467.png,/tmp/aghri_reid_stage1_export/crops/train/person_10/aghri_00004816_cam_fish_front_f000757.jpg,757,10,person_10,2,236.909,178.036,24.964,67.964,25,68
